p,time
0.0,86100240824420
-0.00023640208212327707,86100340824420
0.001491883012135986,86100440824420
-0.0019118183128057353,86100540824420
-0.0017006429936827772,86100640824420
-0.0003703541668755861,86100740824420
-0.0019502850780099834,86100840824420
-0.005344768679947265,86100940824420
-0.00805369868339767,86101040824420
-0.013628045001723876,86101140824420
-0.005067454736604304,86101240824420
-0.003932027583687159,86101340824420
-0.007888396164617006,86101440824420
0.0005101922961330274,86101540824420
-0.0050305112744126745,86101640824420
-0.0027932348860986167,86101740824420
0.0009602957837842041,86101840824420
-0.003776643947389857,86101940824420
-0.006069023085387926,86102040824420
-0.008036077144538467,86102140824420
-0.004146586314391243,86102240824420
-0.005100323990404831,86102340824420
0.004373923033995197,86102440824420
-0.002038368764374354,86102540824420
-0.009066226170034497,86102640824420
-0.0021516034043997934,86102740824420
-0.004747772219161561,86102840824420
-0.007336009164305324,86102940824420
-0.001270020277615913,86103040824420
-0.0009377274673170177,86103140824420
-0.0037189068727911945,86103240824420
-0.00469989365467427,86103340824420
-0.005693359914062057,86103440824420
-0.0021078303085459993,86103540824420
-0.0024078544622625486,86103640824420
-0.004487513415710964,86103740824420
-0.003648376071964776,86103840824420
-0.0011153080723715902,86103940824420
-0.0049079068127184655,86104040824420
0.003948008936617953,86104140824420
-0.002400815419036917,86104240824420
-0.003592580996837569,86104340824420
-0.0017917866977086305,86104440824420
0.0022769917985669963,86104540824420
0.001506273475342823,86104640824420
-0.0031973223140084883,86104740824420
-0.006845206855473407,86104840824420
-0.006730881227554164,86104940824420
-0.004881508976268378,86105040824420
-0.004714365191375691,86105140824420
-0.0026989787551201516,86105240824420
-0.006186964847074705,86105340824420
-0.005056185877720054,86105440824420
0.0007364372956999432,86105540824420
0.0009135627042269334,86105640824420
-0.0016851469243874817,86105740824420
-0.005189100410348146,86105840824420
-0.005306875227120145,86105940824420
-0.005863871033398027,86106040824420
-0.006116680533750696,86106140824420
-0.004318458269608527,86106240824420
-0.007048947168186714,86106340824420
-0.006177001117180225,86106440824420
0.0008983258843500153,86106540824420
0.0016291099747149929,86106640824420
-0.001955201494638459,86106740824420
0.0007371499040118579,86106840824420
0.0025337841260579808,86106940824420
-0.002156308412850194,86107040824420
-0.005229481201922681,86107140824420
-0.0033213442665100956,86107240824420
-0.0008299538292249053,86107340824420
-0.0009130528826517548,86107440824420
-0.0018844362263052972,86107540824420
-0.002812708330566238,86107640824420
0.0004840039639475435,86107740824420
-0.0006698540919387597,86107840824420
-0.0010066637520367294,86107940824420
0.001570791168433061,86108040824420
0.0006719201511486972,86108140824420
-0.0011050833650187997,86108240824420
-0.006141512866975063,86108340824420
-0.0034934037679477115,86108440824420
0.0,86108540824420
-0.0023436206261067127,86108640824420
-0.0027346807011099372,86108740824420
-0.0007816986727675612,86108840824420
0.001194169793166111,86108940824420
0.0006358302066473698,86109040824420
-0.004539326960184553,86109140824420
0.001016947880088992,86109240824420
-0.00167839887910759,86109340824420
-0.007528710218366541,86109440824420
-0.005112160891030726,86109540824420
-0.001078350931265959,86109640824420
0.002300797062730453,86109740824420
-0.0003459704680608411,86109840824420
-0.0018088655129986364,86109940824420
-0.0020373554547177264,86110040824420
0.0019691624098641114,86110140824420
0.0021647834312261693,86110240824420
0.0015667399412677696,86110340824420
-0.0061156611602655175,86110440824420
-0.00869177553749978,86110540824420
-0.0050226133436126474,86110640824420
0.003005064777653388,86110740824420
0.00779003785646637,86110840824420
0.007339808788060509,86110940824420
-0.004010061038911772,86111040824420
-0.0014040917511692896,86111140824420
-0.006927402327733034,86111240824420
-0.00873958937995667,86111340824420
-0.004466185946967016,86111440824420
0.010579837211025733,86111540824420
0.006647796386573646,86111640824420
-0.009246936247450321,86111740824420
0.0024625990471349724,86111840824420
0.003345785331021034,86111940824420
0.001925890779943984,86112040824420
0.00782994923804381,86112140824420
-0.04822538790085673,86112240824420
-0.003020488056108661,86112340824420
0.0030856268776915385,86112440824420
0.008104609105203053,86112540824420
0.005184320435660084,86112640824420
0.00509892815546209,86112740824420
0.00740127675567237,86112840824420
0.005310041715006264,86112940824420
0.0033048622115074977,86113040824420
0.0013841451814187167,86113140824420
0.0020533357160275045,86113240824420
0.006427880077922055,86113340824420
-0.019254252973496477,86113440824420
-0.0029080739083156004,86113540824420
0.005264614771817833,86113640824420
0.0034486362944790017,86113740824420
0.0016928141344578762,86113840824420
0.006729016875738125,86113940824420
0.0014822072206470693,86114040824420
0.0032413517500344824,86114140824420
0.001380439162858238,86114240824420
0.0017710173291334286,86114340824420
0.0014191157830509837,86114440824420
-0.0037528069651671103,86114540824420
-0.004323129705312567,86114640824420
0.006106669190216962,86114740824420
-0.004220756676545534,86114840824420
-0.007834627471538624,86114940824420
-0.0014831291782684275,86115040824420
0.0,86115140824420
-5.5462868090216944e-05,86115240824420
-0.0010818871702440447,86115340824420
-0.003223829414764623,86115440824420
0.007175292070996875,86115540824420
